t,Temp,P,KE,PE,E,Vol
17380,304.804272463449,2643.47784146907,19.8177193609882,-2132.55897925454,-2112.74125989355,7745.27052663881
17390,306.022239685986,2912.98089702344,19.8969089747428,-2132.63814628913,-2112.74123731438,7745.27052663881
17400,311.398746178559,3077.52491265224,20.2464778831809,-2132.9877826773,-2112.74130479412,7745.27052663881
17410,319.431016335982,3123.85489243333,20.7687188430105,-2133.51014583403,-2112.74142699102,7745.27052663881
17420,327.282196559902,3050.61852509319,21.2791857241755,-2134.0207331517,-2112.74154742753,7745.27052663881
17430,332.185872593873,2874.60251730419,21.5980122113931,-2134.33960655281,-2112.74159434141,7745.27052663881
17440,333.088853909019,2644.41897650072,21.6567221177443,-2134.3982587406,-2112.74153662285,7745.27052663881
17450,331.196407215522,2397.32893738816,21.5336792969392,-2134.27513027394,-2112.74145097701,7745.27052663881
17460,328.34536181835,2147.16331794752,21.3483104465949,-2134.08973837222,-2112.74142792562,7745.27052663881
17470,325.231201640651,1939.0156725485,21.1458344381452,-2133.88727129555,-2112.74143685741,7745.27052663881
17480,321.809601417255,1810.27004662825,20.923369338018,-2133.66480782075,-2112.74143848273,7745.27052663881
17490,318.080216076112,1845.90145444119,20.6808927103697,-2133.42233314724,-2112.74144043687,7745.27052663881
17500,314.282147514489,2092.30465496392,20.433950447193,-2133.17534075981,-2112.74139031262,7745.27052663881
17510,311.609546666798,2452.06012068566,20.2601836783239,-2133.00151101263,-2112.74132733431,7745.27052663881
17520,311.545911917135,2766.49710198431,20.2560462835288,-2132.99735857966,-2112.74131229613,7745.27052663881
17530,314.496160556642,2975.54035944745,20.4478651156939,-2133.18924653805,-2112.74138142235,7745.27052663881
17540,319.02340732768,3053.34298302038,20.7422169804537,-2133.48370492155,-2112.74148794109,7745.27052663881
17550,322.704992936382,2981.62652319026,20.9815857721279,-2133.72314728742,-2112.74156151529,7745.27052663881
17560,323.675617400765,2836.82548792181,21.0446936908083,-2133.78626943753,-2112.74157574672,7745.27052663881
17570,321.422970997565,2710.15675115562,20.8982314582505,-2133.63975495489,-2112.74152349664,7745.27052663881
17580,317.049813090952,2596.39256222355,20.6138981206168,-2133.35531337294,-2112.74141525232,7745.27052663881
17590,312.98925852727,2474.67333978213,20.3498895811608,-2133.09118957978,-2112.74129999862,7745.27052663881
17600,311.803630429617,2326.34287929604,20.2728025878719,-2133.01405160663,-2112.74124901875,7745.27052663881
17610,314.542953156933,2167.03570020162,20.4509074700981,-2133.19221640277,-2112.74130893267,7745.27052663881
17620,319.772819166828,2054.79210948397,20.7909421291992,-2133.53239559295,-2112.74145346375,7745.27052663881
17630,324.162708848694,1994.27177425761,21.0763633309356,-2133.81795053986,-2112.74158720892,7745.27052663881
17640,324.518850556403,2008.72136564919,21.0995189001114,-2133.84114038141,-2112.74162148129,7745.27052663881
17650,319.812966879003,2213.32842594306,20.7935524472451,-2133.53509239626,-2112.74153994902,7745.27052663881
17660,311.779714748255,2604.06709990608,20.2712476416183,-2133.01262969878,-2112.74138205717,7745.27052663881
17670,304.115933324377,3024.87564901071,19.7729650280746,-2132.51418788103,-2112.74122285296,7745.27052663881
17680,300.671106050917,3265.60483112262,19.5489897550223,-2132.29014589628,-2112.74115614126,7745.27052663881
17690,303.214508351248,3251.60682368149,19.7143563117398,-2132.45557911378,-2112.74122280204,7745.27052663881
17700,310.397145206315,3060.35148625704,20.181355938468,-2132.92273890681,-2112.74138296835,7745.27052663881
17710,318.655446253355,2800.3953981194,20.7182929414374,-2133.45983178802,-2112.74153884658,7745.27052663881
17720,324.481089581496,2583.27286115165,21.0970637625983,-2133.8386616663,-2112.7415979037,7745.27052663881
17730,326.444442911046,2434.96104336881,21.2247167806384,-2133.96628031498,-2112.74156353434,7745.27052663881
17740,325.336899281597,2336.61799229882,21.1527066718198,-2133.89417719575,-2112.74147052393,7745.27052663881
17750,323.223196308326,2285.68270608985,21.0152782427554,-2133.75667108757,-2112.74139284482,7745.27052663881
17760,321.735305620558,2322.0615536496,20.9185387848347,-2133.65992872054,-2112.74138993571,7745.27052663881
17770,320.932577119954,2438.33448730162,20.8663471012357,-2133.60776492748,-2112.74141782625,7745.27052663881
17780,320.082813325147,2535.91711652139,20.8110972837955,-2133.5525353308,-2112.74143804701,7745.27052663881
17790,318.60426826233,2562.81164474158,20.7149654583435,-2133.45639474788,-2112.74142928954,7745.27052663881
17800,316.521813301047,2641.0842864312,20.579568707927,-2133.32097850928,-2112.74140980135,7745.27052663881
17810,314.172973960515,2894.3108501729,20.4268522171164,-2133.16825559306,-2112.74140337594,7745.27052663881
17820,311.978945137739,3313.78171706882,20.2842011737819,-2133.02555677375,-2112.74135559997,7745.27052663881
17830,311.116031811729,3759.01695220648,20.2280964020558,-2132.96941427213,-2112.74131787007,7745.27052663881
17840,312.508342436837,4047.48527429958,20.3186214495189,-2133.05997493186,-2112.74135348234,7745.27052663881
17850,315.557403201736,4067.42644051774,20.5168648339209,-2133.25829945586,-2112.74143462194,7745.27052663881
17860,318.664995900649,3876.33882579398,20.7189138390008,-2133.4604107893,-2112.7414969503,7745.27052663881
17870,320.578953303614,3654.63129417295,20.8433552399506,-2133.5848642767,-2112.74150903675,7745.27052663881
17880,321.121392503993,3474.73094875498,20.878623472107,-2133.6200952349,-2112.7414717628,7745.27052663881
17890,321.143549799085,3287.59712989188,20.8800640918608,-2133.62149156704,-2112.74142747518,7745.27052663881
17900,321.626096221052,3073.41495085201,20.9114382241585,-2133.65286591614,-2112.74142769198,7745.27052663881
17910,322.707128274115,2816.43295440212,20.9817246072026,-2133.72316962499,-2112.74144501779,7745.27052663881
17920,323.982659049951,2514.67400275171,21.0646568796,-2133.80612636783,-2112.74146948823,7745.27052663881
17930,324.681198595583,2174.10653347473,21.1100744210471,-2133.85160277135,-2112.74152835031,7745.27052663881
17940,323.436359583014,1853.84060761195,21.0291376612002,-2133.7706890629,-2112.74155140169,7745.27052663881
17950,319.809544904168,1678.48328006078,20.7933299577885,-2133.5347796125,-2112.74144965471,7745.27052663881
17960,315.74159774377,1636.29166230769,20.5288407675664,-2133.27018569502,-2112.74134492746,7745.27052663881
17970,313.387291449413,1709.95682633424,20.3757688271559,-2133.11709766309,-2112.74132883594,7745.27052663881
17980,313.045092990363,1938.54277915163,20.3535198180708,-2133.09492530693,-2112.74140548886,7745.27052663881
17990,313.063418349576,2336.21095049516,20.3547112935811,-2133.09621278579,-2112.74150149221,7745.27052663881
18000,311.473264334875,2750.75450127206,20.2513228937093,-2132.99282669958,-2112.74150380587,7745.27052663881
18010,308.262193281635,3022.19366832245,20.0425459482059,-2132.78394489843,-2112.74139895022,7745.27052663881
18020,305.659164664047,3131.12608181427,19.8733026163619,-2132.6145916004,-2112.74128898404,7745.27052663881
18030,306.096463934617,3066.09388907016,19.9017348760245,-2132.64300121447,-2112.74126633844,7745.27052663881
18040,310.106751329927,2891.51857050917,20.1624751521198,-2132.90384490805,-2112.74136975593,7745.27052663881
18050,315.568349263356,2716.98077390401,20.5175765233456,-2133.25908478667,-2112.74150826332,7745.27052663881
18060,319.593159843883,2665.26060083007,20.7792610657616,-2133.52080501852,-2112.74154395276,7745.27052663881
18070,321.213178071481,2735.63869340066,20.8845911726355,-2133.62608022099,-2112.74148904836,7745.27052663881
18080,321.422228344637,2792.0590709599,20.8981831725516,-2133.63960344568,-2112.74142027313,7745.27052663881
18090,321.507608221488,2797.04560364403,20.9037343888283,-2133.64514512876,-2112.74141073993,7745.27052663881
18100,321.562629860735,2760.26771157526,20.9073117776771,-2133.64875321085,-2112.74144143317,7745.27052663881
18110,320.755997933399,2727.29304243527,20.8548663016529,-2133.59635098431,-2112.74148468266,7745.27052663881
18120,318.221280795429,2713.11423512648,20.6900644355445,-2133.43154248174,-2112.74147804619,7745.27052663881
18130,314.190161927994,2710.62331723081,20.4279697418581,-2133.16939594638,-2112.74142620453,7745.27052663881
18140,309.902544312069,2824.70585311664,20.1491980502644,-2132.8905887383,-2112.74139068803,7745.27052663881
18150,306.343639952617,3058.40340726836,19.9178057300118,-2132.65919659694,-2112.74139086693,7745.27052663881
18160,303.799042054468,3271.10916339541,19.7523614380913,-2132.49374401831,-2112.74138258022,7745.27052663881
18170,302.708340741458,3328.77391351367,19.681446380526,-2132.42277628985,-2112.74132990932,7745.27052663881
18180,304.377109320047,3170.86048310583,19.7899461305512,-2132.53121453923,-2112.74126840868,7745.27052663881
18190,310.066006031047,2876.49277416943,20.1598259802694,-2132.9011330228,-2112.74130704254,7745.27052663881
18200,318.693032409537,2627.01309126742,20.7207367126125,-2133.46222535789,-2112.74148864528,7745.27052663881
18210,326.315102160113,2495.45458958761,21.2163073227157,-2133.95795495118,-2112.74164762846,7745.27052663881
18220,329.551493641043,2442.95267163177,21.4267305480629,-2134.16835886369,-2112.74162831563,7745.27052663881
18230,328.755621062291,2521.18734376191,21.3749846217827,-2134.11646735643,-2112.74148273465,7745.27052663881
18240,327.433769143278,2734.71939192402,21.2890406481104,-2134.03036220098,-2112.74132155287,7745.27052663881
18250,328.97292823029,2882.84444035217,21.3891134672733,-2134.130502432,-2112.74138896473,7745.27052663881
18260,332.250052637393,3014.81500426865,21.602185060024,-2134.34368446957,-2112.74149940954,7745.27052663881
18270,334.336815227058,3166.6091381092,21.7378618831891,-2134.47947827837,-2112.74161639519,7745.27052663881
18280,332.637318232109,3264.56843102447,21.627364237508,-2134.36899441683,-2112.74163017932,7745.27052663881
18290,326.81586611346,3296.22546798212,21.2488659197896,-2133.99038704506,-2112.74152112527,7745.27052663881
18300,319.092822240618,3154.47724624639,20.7467301890546,-2133.48813882109,-2112.74140863204,7745.27052663881
18310,312.135487351074,2758.70987719203,20.2943792123867,-2133.03568251204,-2112.74130329965,7745.27052663881
18320,308.443033270477,2222.53240490907,20.0543037760052,-2132.79552506502,-2112.74122128901,7745.27052663881
18330,309.719322975907,1684.67732031155,20.1372853923753,-2132.87853366598,-2112.74124827361,7745.27052663881
18340,315.218390307218,1230.10348935009,20.4948229434021,-2133.23621748417,-2112.74139454077,7745.27052663881
18350,321.4888272558,916.16041558633,20.9025132907633,-2133.644089234,-2112.74157594324,7745.27052663881
18360,324.28624044247,817.614861410921,21.0843950899326,-2133.8260659738,-2112.74167088387,7745.27052663881
18370,321.293872015375,1051.92679685785,20.8898377196124,-2133.6314487988,-2112.74161107919,7745.27052663881
18380,313.793864644073,1562.08090571555,20.4022033433336,-2133.14361252983,-2112.74140918649,7745.27052663881
18390,306.248227530396,2124.59110404027,19.9116022191757,-2132.65279414472,-2112.74119192554,7745.27052663881
18400,303.464540027182,2549.80905876203,19.7306128344747,-2132.47172115689,-2112.74110832242,7745.27052663881
18410,307.203628823972,2818.10813582579,19.9737203599753,-2132.71495000485,-2112.74122964488,7745.27052663881
18420,314.620170275258,2973.82469654088,20.4559279613414,-2133.19740730527,-2112.74147934393,7745.27052663881
18430,320.123039354083,3047.86429159986,20.813712693829,-2133.55537573922,-2112.74166304539,7745.27052663881
18440,319.652908275997,3124.87315269676,20.7831457805338,-2133.52479674076,-2112.74165096023,7745.27052663881
18450,313.492596344452,3240.95709243187,20.3826155253349,-2133.12411876593,-2112.7415032406,7745.27052663881
18460,305.238762572583,3364.29139674189,19.8459689750056,-2132.58730419356,-2112.74133521855,7745.27052663881
18470,299.142672515567,3419.9976273439,19.4496142882,-2132.19084127464,-2112.74122698644,7745.27052663881
18480,298.065213202828,3357.22509712511,19.3795601970609,-2132.12076866862,-2112.74120847156,7745.27052663881
18490,302.494401753875,3204.31240082669,19.6675365268942,-2132.40883361214,-2112.74129708524,7745.27052663881
18500,310.310424837536,2999.86750210951,20.1757175662843,-2132.91715844906,-2112.74144088277,7745.27052663881
18510,317.947448115068,2799.8251632998,20.672260422604,-2133.41382500859,-2112.74156458598,7745.27052663881
18520,322.284523354101,2659.0076117192,20.9542477426635,-2133.69584446005,-2112.74159671738,7745.27052663881
18530,322.437211331298,2599.49576976102,20.9641751871098,-2133.70567676173,-2112.74150157462,7745.27052663881
18540,320.398099041034,2681.50170972385,20.8315964841035,-2133.57295794729,-2112.74136146318,7745.27052663881
18550,319.12376811121,2946.90950492589,20.7487422231177,-2133.49006426484,-2112.74132204172,7745.27052663881
18560,319.562586927387,3302.355792509,20.777273280373,-2133.51867096773,-2112.74139768735,7745.27052663881
18570,320.036767563137,3682.16681586125,20.8081034872128,-2133.54960987126,-2112.74150638405,7745.27052663881
18580,318.169596498998,4073.91757946926,20.6867040335601,-2133.42822245533,-2112.74151842177,7745.27052663881
18590,313.663695234394,4497.87860129046,20.3937400077985,-2133.13516780662,-2112.74142779882,7745.27052663881
18600,308.540509621991,4890.65534862439,20.0606414790926,-2132.80197064646,-2112.74132916737,7745.27052663881
18610,305.303812229657,5101.52200981215,19.8501983640427,-2132.59145699335,-2112.7412586293,7745.27052663881
18620,305.861797637949,5011.62473066777,19.8864773772589,-2132.62770786078,-2112.74123048352,7745.27052663881
18630,310.969103869792,4647.5307696051,20.2185434627348,-2132.95983166157,-2112.74128819884,7745.27052663881
18640,319.240276275806,4175.35824053969,20.7563173338292,-2133.49777858304,-2112.74146124921,7745.27052663881
18650,326.693573453906,3745.24288242066,21.2409147136357,-2133.98257601288,-2112.74166129924,7745.27052663881
18660,328.836253647295,3494.56259274201,21.3802271793362,-2134.12195394678,-2112.74172676745,7745.27052663881
18670,324.186132081051,3444.72239412145,21.0778862592122,-2133.81948285701,-2112.74159659779,7745.27052663881
18680,315.62384615734,3491.23375379045,20.521184812237,-2133.26255049114,-2112.7413656789,7745.27052663881
18690,308.259988411208,3495.92813047645,20.0424025922647,-2132.78360508216,-2112.74120248989,7745.27052663881
18700,305.755571916646,3416.77128629973,19.8795708089333,-2132.62076252024,-2112.74119171131,7745.27052663881
18710,308.304098383163,3283.37788880964,20.0452705279343,-2132.78658517465,-2112.74131464672,7745.27052663881
18720,313.044990437229,3133.60985576529,20.3535131502863,-2133.09500150557,-2112.74148835528,7745.27052663881
18730,316.179517029143,3028.03549537063,20.5573133392601,-2133.29888828837,-2112.74157494911,7745.27052663881
18740,315.91953645207,2952.47313189675,20.5404099603341,-2133.28192107666,-2112.74151111632,7745.27052663881
18750,313.832266119098,2830.11704936848,20.4047001247893,-2133.1460611808,-2112.74136105601,7745.27052663881
18760,313.204793006163,2664.17682309658,20.3639031702119,-2133.10520095308,-2112.74129778287,7745.27052663881
